,
,
,
,
,Dis-
,"charge,"
Date,"ft3/s,"
,(Mean)
,
10/01/1974,"20,400A  "
10/02/1974,"20,000A  "
10/03/1974,"19,200A  "
10/04/1974,"23,900A  "
10/05/1974,"23,500A  "
10/06/1974,"20,600A  "
10/07/1974,"16,800A  "
10/08/1974,"19,600A  "
10/09/1974,"18,000A  "
10/10/1974,"16,600A  "
10/11/1974,"14,700A  "
10/12/1974,"15,100A  "
10/13/1974,"15,500A  "
10/14/1974,"14,100A  "
10/15/1974,"13,700A  "
10/16/1974,"16,500A  "
10/17/1974,"24,300A  "
10/18/1974,"29,800A  "
10/19/1974,"24,400A  "
10/20/1974,"18,000A  "
10/21/1974,"18,200A  "
10/22/1974,"14,700A  "
10/23/1974,"16,600A  "
10/24/1974,"18,100A  "
10/25/1974,"18,400A  "
10/26/1974,"18,200A  "
10/27/1974,"16,400A  "
10/28/1974,"14,900A  "
10/29/1974,"15,400A  "
10/30/1974,"16,800A  "
10/31/1974,"16,900A  "
11/01/1974,"17,700A  "
11/02/1974,"17,400A  "
11/03/1974,"16,400A  "
11/04/1974,"14,300A  "
11/05/1974,"22,800A  "
11/06/1974,"39,300A  "
11/07/1974,"40,000A  "
11/08/1974,"37,900A  "
11/09/1974,"34,300A  "
11/10/1974,"30,200A  "
11/11/1974,"25,200A  "
11/12/1974,"30,600A  "
11/13/1974,"39,600A  "
11/14/1974,"43,300A  "
11/15/1974,"45,600A  "
11/16/1974,"44,900A  "
11/17/1974,"43,100A  "
11/18/1974,"39,700A  "
11/19/1974,"35,900A  "
11/20/1974,"37,500A  "
11/21/1974,"50,300A  "
11/22/1974,"60,100A  "
11/23/1974,"69,600A  "
11/24/1974,"71,500A  "
11/25/1974,"71,100A  "
11/26/1974,"79,300A  "
11/27/1974,"94,000A  "
11/28/1974,"92,000A  "
11/29/1974,"82,900A  "
11/30/1974,"75,000A  "
12/01/1974,"84,600A  "
12/02/1974,"88,100A  "
12/03/1974,"98,500A  "
12/04/1974,"97,700A  "
12/05/1974,"82,100A  "
12/06/1974,"69,200A  "
12/07/1974,"63,600A  "
12/08/1974,"77,400A  "
12/09/1974,"127,000A  "
12/10/1974,"139,000A  "
12/11/1974,"122,000A  "
12/12/1974,"106,000A  "
12/13/1974,"99,500A  "
12/14/1974,"97,000A  "
12/15/1974,"88,200A  "
12/16/1974,"96,100A  "
12/17/1974,"106,000A  "
12/18/1974,"113,000A  "
12/19/1974,"102,000A  "
12/20/1974,"92,400A  "
12/21/1974,"83,700A  "
12/22/1974,"76,100A  "
12/23/1974,"72,200A  "
12/24/1974,"68,000A  "
12/25/1974,"82,200A  "
12/26/1974,"108,000A  "
12/27/1974,"130,000A  "
12/28/1974,"124,000A  "
12/29/1974,"111,000A  "
12/30/1974,"106,000A  "
12/31/1974,"99,400A  "
01/01/1975,"112,000A  "
01/02/1975,"137,000A  "
01/03/1975,"140,000A  "
01/04/1975,"121,000A  "
01/05/1975,"108,000A  "
01/06/1975,"100,000A  "
01/07/1975,"83,400A  "
01/08/1975,"78,900A  "
01/09/1975,"76,100A  "
01/10/1975,"92,300A  "
01/11/1975,"102,000A  "
01/12/1975,"97,700A  "
01/13/1975,"87,700A  "
01/14/1975,"90,200A  "
01/15/1975,"82,700A  "
01/16/1975,"79,000A  "
01/17/1975,"72,700A  "
01/18/1975,"69,400A  "
01/19/1975,"78,100A  "
01/20/1975,"92,900A  "
01/21/1975,"103,000A  "
01/22/1975,"86,700A  "
01/23/1975,"73,500A  "
01/24/1975,"70,300A  "
01/25/1975,"75,200A  "
01/26/1975,"108,000A  "
01/27/1975,"127,000A  "
01/28/1975,"117,000A  "
01/29/1975,"104,000A  "
01/30/1975,"140,000A  "
01/31/1975,"171,000A  "
02/01/1975,"178,000A  "
02/02/1975,"151,000A  "
02/03/1975,"140,000A  "
02/04/1975,"131,000A  "
02/05/1975,"126,000A  "
02/06/1975,"152,000A  "
02/07/1975,"156,000A  "
02/08/1975,"142,000A  "
02/09/1975,"119,000A  "
02/10/1975,"97,400A  "
02/11/1975,"79,900A  "
02/12/1975,"83,000A  "
02/13/1975,"91,600A  "
02/14/1975,"83,000A  "
02/15/1975,"76,300A  "
02/16/1975,"67,000A  "
02/17/1975,"69,900A  "
02/18/1975,"80,500A  "
02/19/1975,"103,000A  "
02/20/1975,"115,000A  "
02/21/1975,"105,000A  "
02/22/1975,"91,300A  "
02/23/1975,"126,000A  "
02/24/1975,"263,000A  "
02/25/1975,"319,000A  "
02/26/1975,"334,000A  "
02/27/1975,"306,000A  "
02/28/1975,"173,000A  "
03/01/1975,"143,000A  "
03/02/1975,"131,000A  "
03/03/1975,"123,000A  "
03/04/1975,"112,000A  "
03/05/1975,"107,000A  "
03/06/1975,"93,000A  "
03/07/1975,"88,800A  "
03/08/1975,"108,000A  "
03/09/1975,"119,000A  "
03/10/1975,"117,000A  "
03/11/1975,"98,700A  "
03/12/1975,"118,000A  "
03/13/1975,"162,000A  "
03/14/1975,"159,000A  "
03/15/1975,"162,000A  "
03/16/1975,"145,000A  "
03/17/1975,"127,000A  "
03/18/1975,"117,000A  "
03/19/1975,"133,000A  "
03/20/1975,"170,000A  "
03/21/1975,"213,000A  "
03/22/1975,"219,000A  "
03/23/1975,"182,000A  "
03/24/1975,"181,000A  "
03/25/1975,"182,000A  "
03/26/1975,"165,000A  "
03/27/1975,"146,000A  "
03/28/1975,"132,000A  "
03/29/1975,"120,000A  "
03/30/1975,"118,000A  "
03/31/1975,"117,000A  "
04/01/1975,"112,000A  "
04/02/1975,"98,400A  "
04/03/1975,"92,000A  "
04/04/1975,"97,100A  "
04/05/1975,"102,000A  "
04/06/1975,"91,600A  "
04/07/1975,"77,200A  "
04/08/1975,"66,900A  "
04/09/1975,"66,600A  "
04/10/1975,"55,800A  "
04/11/1975,"47,500A  "
04/12/1975,"47,800A  "
04/13/1975,"42,900A  "
04/14/1975,"35,700A  "
04/15/1975,"37,300A  "
04/16/1975,"37,000A  "
04/17/1975,"36,400A  "
04/18/1975,"32,100A  "
04/19/1975,"32,700A  "
04/20/1975,"38,300A  "
04/21/1975,"34,700A  "
04/22/1975,"36,400A  "
04/23/1975,"32,400A  "
04/24/1975,"63,600A  "
04/25/1975,"123,000A  "
04/26/1975,"188,000A  "
04/27/1975,"191,000A  "
04/28/1975,"140,000A  "
04/29/1975,"105,000A  "
04/30/1975,"115,000A  "
05/01/1975,"105,000A  "
05/02/1975,"97,600A  "
05/03/1975,"87,800A  "
05/04/1975,"90,200A  "
05/05/1975,"106,000A  "
05/06/1975,"111,000A  "
05/07/1975,"90,900A  "
05/08/1975,"86,900A  "
05/09/1975,"85,600A  "
05/10/1975,"78,200A  "
05/11/1975,"69,000A  "
05/12/1975,"58,800A  "
05/13/1975,"48,500A  "
05/14/1975,"55,400A  "
05/15/1975,"46,300A  "
05/16/1975,"58,800A  "
05/17/1975,"56,800A  "
05/18/1975,"60,200A  "
05/19/1975,"48,100A  "
05/20/1975,"54,300A  "
05/21/1975,"44,900A  "
05/22/1975,"35,200A  "
05/23/1975,"47,100A  "
05/24/1975,"50,100A  "
05/25/1975,"60,300A  "
05/26/1975,"42,700A  "
05/27/1975,"51,900A  "
05/28/1975,"50,400A  "
05/29/1975,"42,900A  "
05/30/1975,"54,300A  "
05/31/1975,"51,400A  "
06/01/1975,"52,400A  "
06/02/1975,"55,300A  "
06/03/1975,"71,200A  "
06/04/1975,"54,400A  "
06/05/1975,"48,800A  "
06/06/1975,"78,800A  "
06/07/1975,"98,000A  "
06/08/1975,"95,000A  "
06/09/1975,"80,500A  "
06/10/1975,"67,400A  "
06/11/1975,"58,400A  "
06/12/1975,"64,400A  "
06/13/1975,"69,400A  "
06/14/1975,"73,400A  "
06/15/1975,"69,600A  "
06/16/1975,"57,400A  "
06/17/1975,"66,400A  "
06/18/1975,"61,400A  "
06/19/1975,"57,400A  "
06/20/1975,"45,700A  "
06/21/1975,"42,200A  "
06/22/1975,"38,400A  "
06/23/1975,"41,000A  "
06/24/1975,"33,500A  "
06/25/1975,"26,100A  "
06/26/1975,"30,000A  "
06/27/1975,"40,500A  "
06/28/1975,"42,700A  "
06/29/1975,"47,600A  "
06/30/1975,"28,800A  "
07/01/1975,"25,400A  "
07/02/1975,"24,200A  "
07/03/1975,"20,000A  "
07/04/1975,"15,500A  "
07/05/1975,"23,700A  "
07/06/1975,"17,300A  "
07/07/1975,"19,000A  "
07/08/1975,"15,800A  "
07/09/1975,"18,900A  "
07/10/1975,"22,200A  "
07/11/1975,"21,600A  "
07/12/1975,"17,000A  "
07/13/1975,"15,500A  "
07/14/1975,"14,100A  "
07/15/1975,"15,700A  "
07/16/1975,"13,500A  "
07/17/1975,"12,300A  "
07/18/1975,"14,100A  "
07/19/1975,"10,200A  "
07/20/1975,"13,100A  "
07/21/1975,"11,500A  "
07/22/1975,"20,600A  "
07/23/1975,"8,500A  "
07/24/1975,"12,000A  "
07/25/1975,"23,200A  "
07/26/1975,"8,100A  "
07/27/1975,"15,200A  "
07/28/1975,"13,300A  "
07/29/1975,"9,200A  "
07/30/1975,"6,300A  "
07/31/1975,"5,500A  "
08/01/1975,"11,600A  "
08/02/1975,"8,970A  "
08/03/1975,"7,300A  "
08/04/1975,"12,700A  "
08/05/1975,"8,620A  "
08/06/1975,"16,400A  "
08/07/1975,"15,000A  "
08/08/1975,"13,100A  "
08/09/1975,"12,500A  "
08/10/1975,"9,410A  "
08/11/1975,"12,300A  "
08/12/1975,"15,400A  "
08/13/1975,"16,600A  "
08/14/1975,"24,600A  "
08/15/1975,"31,000A  "
08/16/1975,"72,500A  "
08/17/1975,"83,600A  "
08/18/1975,"50,500A  "
08/19/1975,"28,100A  "
08/20/1975,"20,300A  "
08/21/1975,"16,900A  "
08/22/1975,"16,800A  "
08/23/1975,"13,800A  "
08/24/1975,"14,000A  "
08/25/1975,"14,600A  "
08/26/1975,"9,600A  "
08/27/1975,"13,900A  "
08/28/1975,"17,900A  "
08/29/1975,"12,600A  "
08/30/1975,"20,400A  "
08/31/1975,"68,400A  "
09/01/1975,"128,000A  "
09/02/1975,"93,600A  "
09/03/1975,"67,000A  "
09/04/1975,"52,900A  "
09/05/1975,"40,900A  "
09/06/1975,"40,400A  "
09/07/1975,"44,400A  "
09/08/1975,"33,100A  "
09/09/1975,"26,600A  "
09/10/1975,"28,800A  "
09/11/1975,"24,000A  "
09/12/1975,"36,600A  "
09/13/1975,"65,000A  "
09/14/1975,"56,000A  "
09/15/1975,"29,700A  "
09/16/1975,"28,600A  "
09/17/1975,"26,700A  "
09/18/1975,"32,100A  "
09/19/1975,"45,000A  "
09/20/1975,"60,000A  "
09/21/1975,"56,000A  "
09/22/1975,"54,600A  "
09/23/1975,"49,900A  "
09/24/1975,"140,000A  "
09/25/1975,"184,000A  "
09/26/1975,"108,000A  "
09/27/1975,"77,600A  "
09/28/1975,"70,400A  "
09/29/1975,"76,400A  "
09/30/1975,"71,400A  "
10/01/1975,"45,400A  "
10/02/1975,"51,200A  "
10/03/1975,"54,600A  "
10/04/1975,"44,200A  "
10/05/1975,"35,900A  "
10/06/1975,"30,300A  "
10/07/1975,"33,300A  "
10/08/1975,"29,300A  "
10/09/1975,"32,200A  "
10/10/1975,"33,400A  "
10/11/1975,"49,100A  "
10/12/1975,"46,100A  "
10/13/1975,"37,000A  "
10/14/1975,"30,000A  "
10/15/1975,"29,700A  "
10/16/1975,"33,400A  "
10/17/1975,"46,900A  "
10/18/1975,"155,000A  "
10/19/1975,"153,000A  "
10/20/1975,"129,000A  "
10/21/1975,"97,400A  "
10/22/1975,"86,800A  "
10/23/1975,"82,600A  "
10/24/1975,"69,500A  "
10/25/1975,"62,200A  "
10/26/1975,"53,200A  "
10/27/1975,"46,200A  "
10/28/1975,"41,600A  "
10/29/1975,"43,200A  "
10/30/1975,"33,000A  "
10/31/1975,"35,900A  "
11/01/1975,"31,400A  "
11/02/1975,"33,000A  "
11/03/1975,"24,700A  "
11/04/1975,"24,500A  "
11/05/1975,"26,200A  "
11/06/1975,"28,500A  "
11/07/1975,"24,000A  "
11/08/1975,"23,000A  "
11/09/1975,"24,500A  "
11/10/1975,"21,000A  "
11/11/1975,"33,200A  "
11/12/1975,"60,000A  "
11/13/1975,"101,000A  "
11/14/1975,"85,000A  "
11/15/1975,"64,500A  "
11/16/1975,"53,600A  "
11/17/1975,"48,400A  "
11/18/1975,"39,800A  "
11/19/1975,"37,800A  "
11/20/1975,"35,500A  "
11/21/1975,"31,300A  "
11/22/1975,"37,300A  "
11/23/1975,"32,800A  "
11/24/1975,"26,000A  "
11/25/1975,"29,500A  "
11/26/1975,"32,100A  "
11/27/1975,"29,500A  "
11/28/1975,"26,300A  "
11/29/1975,"26,500A  "
11/30/1975,"29,400A  "
12/01/1975,"32,000A  "
12/02/1975,"40,400A  "
12/03/1975,"44,500A  "
12/04/1975,"44,500A  "
12/05/1975,"34,800A  "
12/06/1975,"39,000A  "
12/07/1975,"53,500A  "
12/08/1975,"47,600A  "
12/09/1975,"61,000A  "
12/10/1975,"57,200A  "
12/11/1975,"57,000A  "
12/12/1975,"63,000A  "
12/13/1975,"57,500A  "
12/14/1975,"55,500A  "
12/15/1975,"59,400A  "
12/16/1975,"98,200A  "
12/17/1975,"128,000A  "
12/18/1975,"118,000A  "
12/19/1975,"87,100A  "
12/20/1975,"79,000A  "
12/21/1975,"72,500A  "
12/22/1975,"66,300A  "
12/23/1975,"60,000A  "
12/24/1975,"55,500A  "
12/25/1975,"48,500A  "
12/26/1975,"93,000A  "
12/27/1975,"140,000A  "
12/28/1975,"118,000A  "
12/29/1975,"92,500A  "
12/30/1975,"83,000A  "
12/31/1975,"109,000A  "
01/01/1976,"256,000A  "
01/02/1976,"205,000A  "
01/03/1976,"185,000A  "
01/04/1976,"151,000A  "
01/05/1976,"136,000A  "
01/06/1976,"117,000A  "
01/07/1976,"100,000A  "
01/08/1976,"95,000A  "
01/09/1976,"83,500A  "
01/10/1976,"63,400A  "
01/11/1976,"50,800A  "
01/12/1976,"54,000A  "
01/13/1976,"55,000A  "
01/14/1976,"111,000A  "
01/15/1976,"132,000A  "
01/16/1976,"107,000A  "
01/17/1976,"94,800A  "
01/18/1976,"79,000A  "
01/19/1976,"56,500A  "
01/20/1976,"54,400A  "
01/21/1976,"54,000A  "
01/22/1976,"49,700A  "
01/23/1976,"41,100A  "
01/24/1976,"36,800A  "
01/25/1976,"46,000A  "
01/26/1976,"65,500A  "
01/27/1976,"131,000A  "
01/28/1976,"157,000A  "
01/29/1976,"145,000A  "
01/30/1976,"123,000A  "
01/31/1976,"109,000A  "
02/01/1976,"92,400A  "
02/02/1976,"83,200A  "
02/03/1976,"73,800A  "
02/04/1976,"67,000A  "
02/05/1976,"57,000A  "
02/06/1976,"59,000A  "
02/07/1976,"65,500A  "
02/08/1976,"60,000A  "
02/09/1976,"54,000A  "
02/10/1976,"48,000A  "
02/11/1976,"69,300A  "
02/12/1976,"91,000A  "
02/13/1976,"103,000A  "
02/14/1976,"104,000A  "
02/15/1976,"105,000A  "
02/16/1976,"105,000A  "
02/17/1976,"144,000A  "
02/18/1976,"264,000A  "
02/19/1976,"274,000A  "
02/20/1976,"301,000A  "
02/21/1976,"281,000A  "
02/22/1976,"208,000A  "
02/23/1976,"175,000A  "
02/24/1976,"170,000A  "
02/25/1976,"170,000A  "
02/26/1976,"155,000A  "
02/27/1976,"143,000A  "
02/28/1976,"132,000A  "
02/29/1976,"121,000A  "
03/01/1976,"109,000A  "
03/02/1976,"97,800A  "
03/03/1976,"95,400A  "
03/04/1976,"99,800A  "
03/05/1976,"128,000A  "
03/06/1976,"127,000A  "
03/07/1976,"109,000A  "
03/08/1976,"100,000A  "
03/09/1976,"94,800A  "
03/10/1976,"89,200A  "
03/11/1976,"83,200A  "
03/12/1976,"89,400A  "
03/13/1976,"92,400A  "
03/14/1976,"94,100A  "
03/15/1976,"87,300A  "
03/16/1976,"84,500A  "
03/17/1976,"74,000A  "
03/18/1976,"73,000A  "
03/19/1976,"68,300A  "
03/20/1976,"70,300A  "
03/21/1976,"95,800A  "
03/22/1976,"136,000A  "
03/23/1976,"132,000A  "
03/24/1976,"107,000A  "
03/25/1976,"89,100A  "
03/26/1976,"75,100A  "
03/27/1976,"67,000A  "
03/28/1976,"59,400A  "
03/29/1976,"55,700A  "
03/30/1976,"55,500A  "
03/31/1976,"57,800A  "
04/01/1976,"79,500A  "
04/02/1976,"98,500A  "
04/03/1976,"107,000A  "
04/04/1976,"97,600A  "
04/05/1976,"89,500A  "
04/06/1976,"80,100A  "
04/07/1976,"77,300A  "
04/08/1976,"66,400A  "
04/09/1976,"58,400A  "
04/10/1976,"47,300A  "
04/11/1976,"43,600A  "
04/12/1976,"32,000A  "
04/13/1976,"34,500A  "
04/14/1976,"28,600A  "
04/15/1976,"30,600A  "
04/16/1976,"29,400A  "
04/17/1976,"24,700A  "
04/18/1976,"25,400A  "
04/19/1976,"22,400A  "
04/20/1976,"18,000A  "
04/21/1976,"26,800A  "
04/22/1976,"25,500A  "
04/23/1976,"30,700A  "
04/24/1976,"27,900A  "
04/25/1976,"27,400A  "
04/26/1976,"32,000A  "
04/27/1976,"26,700A  "
04/28/1976,"37,800A  "
04/29/1976,"32,000A  "
04/30/1976,"31,500A  "
05/01/1976,"26,300A  "
05/02/1976,"24,500A  "
05/03/1976,"27,000A  "
05/04/1976,"28,400A  "
05/05/1976,"29,100A  "
05/06/1976,"37,200A  "
05/07/1976,"28,900A  "
05/08/1976,"32,900A  "
05/09/1976,"24,600A  "
05/10/1976,"21,100A  "
05/11/1976,"20,800A  "
05/12/1976,"20,500A  "
05/13/1976,"15,200A  "
05/14/1976,"18,400A  "
05/15/1976,"15,700A  "
05/16/1976,"17,500A  "
05/17/1976,"17,600A  "
05/18/1976,"36,700A  "
05/19/1976,"31,200A  "
05/20/1976,"37,300A  "
05/21/1976,"34,500A  "
05/22/1976,"29,600A  "
05/23/1976,"29,200A  "
05/24/1976,"26,000A  "
05/25/1976,"23,900A  "
05/26/1976,"24,000A  "
05/27/1976,"23,400A  "
05/28/1976,"22,900A  "
05/29/1976,"20,700A  "
05/30/1976,"20,000A  "
05/31/1976,"18,900A  "
06/01/1976,"21,200A  "
06/02/1976,"35,300A  "
06/03/1976,"37,700A  "
06/04/1976,"27,900A  "
06/05/1976,"23,000A  "
06/06/1976,"21,600A  "
06/07/1976,"10,300A  "
06/08/1976,"12,800A  "
06/09/1976,"17,600A  "
06/10/1976,"15,200A  "
06/11/1976,"11,700A  "
06/12/1976,"9,030A  "
06/13/1976,"11,500A  "
06/14/1976,"12,400A  "
06/15/1976,"20,500A  "
06/16/1976,"13,700A  "
06/17/1976,"12,200A  "
06/18/1976,"17,000A  "
06/19/1976,"16,400A  "
06/20/1976,"32,600A  "
06/21/1976,"25,800A  "
06/22/1976,"19,500A  "
06/23/1976,"29,200A  "
06/24/1976,"23,700A  "
06/25/1976,"24,000A  "
06/26/1976,"38,000A  "
06/27/1976,"34,900A  "
06/28/1976,"31,000A  "
06/29/1976,"16,500A  "
06/30/1976,"22,700A  "
07/01/1976,"23,500A  "
07/02/1976,"23,000A  "
07/03/1976,"17,400A  "
07/04/1976,"17,300A  "
07/05/1976,"13,700A  "
07/06/1976,"11,800A  "
07/07/1976,"14,200A  "
07/08/1976,"21,300A  "
07/09/1976,"37,000A  "
07/10/1976,"36,200A  "
07/11/1976,"26,800A  "
07/12/1976,"103,000A  "
07/13/1976,"96,200A  "
07/14/1976,"64,900A  "
07/15/1976,"54,900A  "
07/16/1976,"44,000A  "
07/17/1976,"50,500A  "
07/18/1976,"49,900A  "
07/19/1976,"37,900A  "
07/20/1976,"25,300A  "
07/21/1976,"27,000A  "
07/22/1976,"35,500A  "
07/23/1976,"42,000A  "
07/24/1976,"64,400A  "
07/25/1976,"73,100A  "
07/26/1976,"55,100A  "
07/27/1976,"35,900A  "
07/28/1976,"33,900A  "
07/29/1976,"28,600A  "
07/30/1976,"24,700A  "
07/31/1976,"24,600A  "
08/01/1976,"21,400A  "
08/02/1976,"21,400A  "
08/03/1976,"20,900A  "
08/04/1976,"18,000A  "
08/05/1976,"14,100A  "
08/06/1976,"14,500A  "
08/07/1976,"23,500A  "
08/08/1976,"31,800A  "
08/09/1976,"40,900A  "
08/10/1976,"37,500A  "
08/11/1976,"26,500A  "
08/12/1976,"23,500A  "
08/13/1976,"23,300A  "
08/14/1976,"20,800A  "
08/15/1976,"30,600A  "
08/16/1976,"35,600A  "
08/17/1976,"31,800A  "
08/18/1976,"22,800A  "
08/19/1976,"24,200A  "
08/20/1976,"21,600A  "
08/21/1976,"17,200A  "
08/22/1976,"17,300A  "
08/23/1976,"15,100A  "
08/24/1976,"10,100A  "
08/25/1976,"9,890A  "
08/26/1976,"11,700A  "
08/27/1976,"15,400A  "
08/28/1976,"14,400A  "
08/29/1976,"10,200A  "
08/30/1976,"8,800A  "
08/31/1976,"13,300A  "
09/01/1976,"10,300A  "
09/02/1976,"5,200A  "
09/03/1976,"6,100A  "
09/04/1976,"7,800A  "
09/05/1976,"7,900A  "
09/06/1976,"7,700A  "
09/07/1976,"5,100A  "
09/08/1976,"5,100A  "
09/09/1976,"5,450A  "
09/10/1976,"10,100A  "
09/11/1976,"10,300A  "
09/12/1976,"6,300A  "
09/13/1976,"9,600A  "
09/14/1976,"10,100A  "
09/15/1976,"5,200A  "
09/16/1976,"9,100A  "
09/17/1976,"13,200A  "
09/18/1976,"24,900A  "
09/19/1976,"18,900A  "
09/20/1976,"17,500A  "
09/21/1976,"19,500A  "
09/22/1976,"13,300A  "
09/23/1976,"15,400A  "
09/24/1976,"17,800A  "
09/25/1976,"8,900A  "
09/26/1976,"12,400A  "
09/27/1976,"14,500A  "
09/28/1976,"30,500A  "
09/29/1976,"24,500A  "
09/30/1976,"20,900A  "
10/01/1976,"24,800A  "
10/02/1976,"39,900A  "
10/03/1976,"32,800A  "
10/04/1976,"24,600A  "
10/05/1976,"22,700A  "
10/06/1976,"20,600A  "
10/07/1976,"20,100A  "
10/08/1976,"25,500A  "
10/09/1976,"69,900A  "
10/10/1976,"137,000A  "
10/11/1976,"147,000A  "
10/12/1976,"90,000A  "
10/13/1976,"63,600A  "
10/14/1976,"58,000A  "
10/15/1976,"52,400A  "
10/16/1976,"51,100A  "
10/17/1976,"48,000A  "
10/18/1976,"38,100A  "
10/19/1976,"32,500A  "
10/20/1976,"23,500A  "
10/21/1976,"28,900A  "
10/22/1976,"26,800A  "
10/23/1976,"39,700A  "
10/24/1976,"33,200A  "
10/25/1976,"44,300A  "
10/26/1976,"69,500A  "
10/27/1976,"80,600A  "
10/28/1976,"71,900A  "
10/29/1976,"62,800A  "
10/30/1976,"54,600A  "
10/31/1976,"74,400A  "
11/01/1976,"107,000A  "
11/02/1976,"106,000A  "
11/03/1976,"86,000A  "
11/04/1976,"75,000A  "
11/05/1976,"59,000A  "
11/06/1976,"52,000A  "
11/07/1976,"47,000A  "
11/08/1976,"37,000A  "
11/09/1976,"44,000A  "
11/10/1976,"38,000A  "
11/11/1976,"37,000A  "
11/12/1976,"28,000A  "
11/13/1976,"24,500A  "
11/14/1976,"30,500A  "
11/15/1976,"24,000A  "
11/16/1976,"21,800A  "
11/17/1976,"21,700A  "
11/18/1976,"18,200A  "
11/19/1976,"24,500A  "
11/20/1976,"22,500A  "
11/21/1976,"15,000A  "
11/22/1976,"16,000A  "
11/23/1976,"17,200A  "
11/24/1976,"23,000A  "
11/25/1976,"15,000A  "
11/26/1976,"20,500A  "
11/27/1976,"27,000A  "
11/28/1976,"18,800A  "
11/29/1976,"23,500A  "
11/30/1976,"30,500A  "
12/01/1976,"29,500A  "
12/02/1976,"26,800A  "
12/03/1976,"30,500A  "
12/04/1976,"22,500A  "
12/05/1976,"18,800A  "
12/06/1976,"18,900A  "
12/07/1976,"97,000A  "
12/08/1976,"140,000A  "
12/09/1976,"110,000A  "
